uber_Name,google_Name,average_health_score,google_cid,uber_id,uber_categories,google_Category
Happy Cup,Happy Cup,-4.8295901639344265,a989890015820958202,JyR3uZy_QG6sKm-cgqrcbg,"cafe,bubble tea,coffee and tea",bubble tea
Al's Pizza Kitchen,Als Pizza Kitchen,-4.375774833564037,a2428749700643099720,IfA6QWvGQSiRN83hXWBXAw,"italian,pasta,pizza",pizza delivery
XS Espresso Wetherill Park,XS Espresso,-5.0276908885468785,a1211731376361410092,EmRHrvyqQ4-CHnc6qYTV6Q,"halal,exclusive to eats,breakfast and brunch,burger,healthy,cafe",cafe
Kaffé,Kaffé,-4.027708245115238,a17550880028886962600,KtnX2cLUR-ysS80vM5kxwA,"cafe,breakfast and brunch,coffee and tea",cafe
Metro Petroleum (Canley Heights),Metro Petroleum Canley Heights,-6.412354085603113,a13502301167369530432,lgd6D_NGRXKbDJWacMjchg,"convenience,comfort food",gas station
Reni's Bar & Grill,Reni's Bar & Grill,-5.1425,a14715609311866122204,KXPoVRpaSnuTC7u-KPeZmg,"european,middle eastern,cafe,american",cafe
Havana Lounge,Havana Lounge,-5.496666666666666,a8099531565086675494,4K3Ytc7sRcON3tI-845xbQ,"mediterranean,lebanese,modern australian",middle eastern
Dolci Cakes,Dolci Cakes :: Bonnyrigg,-6.885530973451328,a1249969093288502825,HwNcPEwlTSCnlDl2NaVCsQ,dessert,dessert
Galas Grill & Pide,Gala's Grill & Pide,-6.273333333333333,a7567194410524929799,3sk-_uVXTEmo0lOhcTHydg,"turkish,middle eastern,mediterranean",turkish
Shanghai Longtang Dumplings House,Shanghai Longtang Dumplings House,-0.7933333333333333,a1828473540217784721,Ze_aKZyrVxec_ZwSjDCvCw,"asian,noodle,chinese",traditional
Chicken Express,Chicken Express,-7.940233918128655,a6501799025704236673,Aw0_xDYmUDmZB7oEzWJDvA,"fried chicken,burger,fast food",fried chicken takeout
Paramount Burger Cafe,Paramount Burger Cafe,-6.420233918128655,a5488411127932681610,hsxbigg1QiGJjnPOl221vQ,"australian,burger,american",burger
Star Sweet,Star Sweet,-6.106633452087484,a15593700518620639938,Ku5IZnSITZyQL8ynqwv8hA,"candy sweet,dessert",cake
CoCo Fresh Tea & Juice (Cabramatta),CoCo Fresh Tea & Juice Cabramatta,-5.534902723735409,a7988681330504332208,fjh-Zu5iW1OCed2XFY4T6Q,"bubble tea,comfort food,juice and smoothy",bubble tea
Chatime (Canley Heights),Chatime Canley Heights,-4.664155076701049,a4790503836859518393,neLS-QDkX3CAdekpRZIoaQ,"exclusive to eats,bubble tea,dessert,asian",bubble tea
Rawda Bakery,Rawda Bakery,-5.87327763496144,a8940103203302178967,03agDkEJQCe5P8YYKQ0saw,"pizza,lebanese",bakery
Subway (Green Valley),Subway,-4.364012092233598,a12663259081048432836,eiiHCC2eSYi9p8tGNRPdOw,"sandwich,breakfast and brunch,allergy friendly,healthy,family meal,fast food",sandwich
Sydney Fresh Seafoods,Sydney Fresh Seafoods,-4.166666666666667,a16815955619331442302,xFjcvOq3RIOujwTe4ADrDA,"australian,seafood,modern australian",seafood wholesaler
Green Peppercorn (Fairfield),Green Peppercorn,-1.04,a14607142852013019755,Q-dvMpbYRVWnxfxbre_y8A,"asian,thai,rice and curry",thai
Pho Time,Pho Time,-0.355,a7443508963971305641,LZmggz-OR7-DtAYXLHyhiA,"thai,vietnamese",southeast asian
Manoosh House,Manoosh House Mount Pritchard,-5.775598138193478,a757524191330066076,qzgkXrLBQyCu_AmlE39FAg,"pizza,comfort food,dessert",pizza
Season Sushi,Season Sushi,3.215,a10012057481464413739,erzDlXv5QAGQ5ikPVugj8A,"sushi,japanese",sushi
Nutrition Station (Wetherill Park),Nutrition Station - Wetherill Park,-4.41,a153623146826267133,tWoDIyBhQAi6ASaU1YVx2g,"healthy,cafe",health food
Spring Sushi,Spring Sushi,1.83,a12665079189230554289,ypDD0iR4T3CxSniTYnB3Lg,japanese,sushi
Gigino,Gigino,-4.419108166897371,a2310885812414527631,pJ57VIKsSDS58rDS5DLjFA,"italian,pizza,allergy friendly",pizza
Loving Hut (Cabramatta),Loving Hut Cabramatta,-1.8646666666666667,a14413927610439707847,2xCMaHPpTSyMFGUGOsj_NA,"australian,vegan,chinese,vietnamese",vegan
Cafe Nho (Canley Heights),Cafe Nho,-4.636666666666667,a15051627172346859665,vWIRdZ7qSc6TFVaG7PIOGQ,"healthy,juice and smoothy,modern australian",cafe
Edensor Park Takeaway,Edensor Takeaway,-6.1301222471071295,a4966917543383163984,52HppU1NQ-uHxh2u7UbJZA,"chicken,seafood,burger,family meal",takeout
Enzo's Cucina (Bonnyrigg),Enzo's Cucina Bonnyrigg,-4.043464900138422,a8164604510549358445,qtAavmBjTDiVOkj7uBjNGg,"italian,pasta,halal,pizza,allergy friendly",italian
Pho Co Hai,Pho Co Hai,0.4133333333333333,a16046157759513301442,x9y10hsBTYa1Vui5YZQf9A,"soup,noodle,vietnamese",vietnamese
My Kitchen Too,My Kitchen Too,-1.1900000000000002,a15359761884853353483,0-YSiX81Q3O6bKM47MrVfw,"asian,malaysian,chinese","chinese,asian"
The Cheesecake Shop (Smithfield),The Cheesecake Shop,-3.8452654867256637,a15612294967697674650,KhSXarT1RxCweXdM_u_3Yg,"dessert,dessert,bakery,pastry",cake
Sachi Sushi Bar Fairfield,Sachi Sushi Bar,0.8774999999999998,a2665475535881365695,fF8IFnaiSVqJkGiXAX2qug,"sushi,asian,japanese,allergy friendly",sushi
BWS (Bonnyrigg),BWS Bonnyrigg,-8.68,a5835357081140050851,FAH2cFADWPSWyoqZAuc1aw,"alcohol,snack",liquor
Sushi Hub (Cabramatta),Sushi Hub Cabramatta,0.5033333333333333,a16573551836893729854,_SCOrxaJRuuxLqHdz210KA,"sushi,japanese,family meal",sushi takeout
Liquorland (Green Valley),Liquorland,-8.0,a10041092626623977224,xNaCTnYHVXanjn5q6wT3Cw,alcohol,liquor
Frank's Lebanese Restaurant,Frank's Lebanese Restaurant Fairfield,-6.3575,a1009016573236485018,kESv1DUtSOa2F_SLECMWgA,"middle eastern,specialty,lebanese,family meal",lebanese
ABC Kebab House,ABC KEBAB HOUSE,-5.591504083987291,a7099808150642056539,AwGONHE0Q4-xfsYqjUNLwA,"middle eastern,italian,turkish,pizza,comfort food,persian,family meal,fast food",kebab
Smashed Burgers,Smashed Burgers,-5.883567251461989,a14594795535590052279,KkzFJn5JTYWa40XsgTRF6Q,"drink,burger,american",burger
Pho Hien Restaurant,Pho Hien Restaurant,-0.44500000000000006,a6396727814304364519,5UPier7Q9a0Se448_C7Kw,"asian fusion,vietnamese",vietnamese
BWS (Mt Pritchards),BWS Mt Pritchards,-8.68,a10965039942938776162,0Fl7Sv3HXo-qGyZI7hwrxw,"alcohol,snack","bottle,liquor"
Bistro Fratelli,Bistro Fratelli,-4.8880043758463465,a2776324013942648020,i1AbAoYlTfeCncKPTyevxg,"italian,european,pasta,burger,pizza,family meal",italian
Kebab Abu Ali,Kebab Abu Ali,-5.98,a8742442304399879952,1zaFCYOXS1-ZR78x676wzw,middle eastern,middle eastern
Macchina Forno,Macchina Forno,-5.393662250346056,a8014974010298980119,fs5lLlmDR2qvTr7coAgvzg,"italian,pizza",italian
Meo's kitchen,Meo's Kitchen,-2.9734590679876383,a16461836744126202781,pK6RdolGV-q3_GPFOkg2wQ,"vietnamese,stir​ fried,seafood,juice and smoothy",vietnamese
Burgers Anonymous (Fairfield),Burgers Anonymous Fairfield,-5.9088330863150205,a2888092414213279175,yAsZOdbCQTi6Qwn91T6vxw,"exclusive to eats,comfort food,burger",fast food
Manaqish house,Manaqish House,-5.59827763496144,a3894895393361608019,K5mWxgcfQo-giFQcBQXfgA,"middle eastern,pizza",pizza takeout
Hot Star Large Fried Chicken (Cabramatta),Hot Star Large Fried Chicken,-7.078236057068742,a7446227815648730389,CsSJBnbrRAyKAnIBLWBlzw,"comfort food,fried chicken,fast food",taiwanese
Mina Bakery Fairfield,Mina Bakery Fairfield,-5.365,a3095613278264091808,TSNW-8o_RQuvg9eu0cU52g,"middle eastern,lebanese,bakery,fast food",bakery
Pak Soi Thai Street Food,Pak Soi Thai Street Food,-2.143333333333333,a15490206780094235541,tOC5pY3USJqaxqgCDqSL5g,"asian fusion,seafood,chinese",takeout
Holy Heffa Burger Truck,Holy Heffa Burger Truck,-6.89180330853073,a18303977805031978386,Q5eXCG1NQq2Ds6-Nj3UdEQ,"comfort food,burger,american",burger
Fairfield Noodle House,Fairfield Noodle House,-0.725,a3942109174249408065,pfhXHCmCQD6dmUIR8NyW7w,"asian,chinese",asian
Dumpling Bar Cabramatta,Dumpling Bar,-1.230206279196899,a3398661506309975867,KjJzRmGZRU-TKs_r_aHKTw,"dumpling house,noodle,chinese",shanghainese
Tampa Coffee,Tampa Coffee,-2.929400491291574,a9409057609263411219,GQrVVqL_SF2a3q6mvVdl-Q,"australian,sandwich,breakfast and brunch,salad",cafe
Bach Dang Restaurant,Bach Dang Restaurant,-2.066666666666667,a775822260011154755,8pDS5HbnXMiMvJSJVpUJ6A,"chinese,seafood,vietnamese",vietnamese
District 8,District 8,-1.8166666666666667,a1554450279264090463,yNTqAOk2QXWEO4MdCey42Q,"asian fusion,bbq,chinese",asian
Com Tam Saigon,Com Tam Saigon,-0.6066666666666668,a2347758789143455793,MgrRkOeaRBOI7G96ZaecNQ,"asian fusion,noodle,vietnamese",restaurant
Huong Xua Canley Heights,Huong Xua Canley Heights,-2.95,a4065907222459362586,6FJxB6P3Sw6ftXUoQXa03Q,"healthy,asian fusion",vietnamese
Master Hot Pot Canley Vale,Master Hot Pot Canley Vale 麻辣大圣,-0.7933333333333333,a15334888556671711097,mPejMFreRFyzRoqvJVDybA,"asian,noodle,chinese",chinese
The Coffee Emporium (Wetherill Park),The Coffee Emporium Wetherill Park,-4.301562367672857,a3001445180820040729,mYCkLr7sQk-cNkghPmbHFA,"breakfast and brunch,coffee and tea",cafe
Pho Viet Restaurant,Pho Viet Restaurant,-0.5700000000000001,a8033530972037534343,4O3_9JWeQ0SibeGBXfuMig,"asian,noodle,vietnamese",vietnamese
Tealia MilkTea,Tealia Milktea,-5.252923497267759,a224124283366400938,2HWbt9CHSouFkMFu9hDjcA,"bubble tea,coffee and tea,juice and smoothy",bubble tea
Le Courtyard Cafe,Le Courtyard Cafe,-5.56184365781711,a637358144108584014,0HLOyMVtQqOIC1CozQGvOQ,"dessert,wing,seafood",cafe
Marmellatas,Marmellatas,-3.8521771217712173,a13997274343356812818,4cVepFRUSV2hLPZ_ZOoPfg,"cafe,breakfast and brunch",cafe
Vaz's Kitchen,Vaz's Kitchen,-3.348236057068742,a1808102035900068726,YaOCZhP0TA-yAbSDQphZOQ,"chinese,comfort food,modern australian",bistro
Macchiato & Co Green Valley,Macchiato & Co,-5.631451414514146,a9479058810133810164,cs1BLmUSTSOTkl25ALGEcw,"juice and smoothy,breakfast and brunch,fast food",cafe
Yum Sab,Yum Sab Fairfield,-2.018236057068742,a11635350497426969330,9a_Kgq9sTtOq67RhQfL7Kg,"comfort food,asian,thai",thai
Hai Au Lang Nuong,Hai Au Lang Nuong,-2.161569390402075,a13625386486351442893,2XRB_j1dSISzvtTqZ_sNew,"comfort food,noodle,vietnamese",vietnamese
AL-AWAEL RESTAURANT,Al Awael Restaurant,-5.008236057068742,a16269066464551833059,Ud-wK9wiQFyW8N1rc0txYg,"middle eastern,comfort food,modern australian",restaurant
Chorizo Chasers,Chorizo Chasers,-2.8033333333333332,a10369373068973442868,lVHvDZeORMyF8qmPmnYudA,"latin fusion,latin american,spanish",south american
Chatime (Cabramatta),Chatime Cabramatta,-4.579006682818759,a7106853039238154091,zSro-egCQt6NaPQ-zBtFkQ,"exclusive to eats,bubble tea,asian,soy milk,dessert",bubble tea
Two Italians - Cabramatta,Two Italians Cabramatta,-4.478058408529823,a10949789207105739631,espR2msvVz-tyn3Oi6NB_w,"pasta,pizza,traditional,american",pizza
King Tea,KING TEA Cabramatta,-6.63,a8768021750249970736,k3LyKxotS3m2lR4t2n8tDg,bubble tea,bubble tea
Greenfield Tavern,Greenfield Tavern,-4.4865957446808515,a513649472156927961,2BltRwMZToGBvL8a_Xr6qA,"chicken,steak,seafood",bar
A&M Sweets,A&M Sweets Cabramatta,-4.186746381552518,a6987117268437180712,d--8wnELXEurQwRloSffuA,"dessert,asian,comfort food",asian
Mama Tang,Mama Tang,-0.6466666666666666,a7236650339492320962,_zcrEJZtQJWPay5hM4DLuA,"asian fusion,asian,noodle",restaurant
Donut King (Fairfield West),Donut King Fairfield West,-5.7,a9551028751868694319,eaxi0flQWKauE9W-ENVc9g,"cafe,fast food",donut
Jin's Gourmet Bonnyrigg,Jin's Gourmet,-1.74,a4776912636078295139,sZlS_GF9QjS2XokuW7I5rA,"bbq,vietnamese,chinese",restaurant
Super Cellars (Cabramatta West),Super Cellars,-5.629823304401312,a10421526666557233168,pdgSVIQXUCiJa17C9EBJkA,"alcohol,wine,drink",liquor
Red Lea Chickens Fairfield,Red Lea Chickens Fairfield,-5.954946808510638,a16714702960073581845,UP7lZvjMUZWhZpeFOAtb8w,"chicken,fried chicken,bbq,family meal",chicken
Cafe del Luna,Cafe del Luna,-1.9946908511338635,a7628822912078430225,zeD4IObzSXWflpG8Vv0t8g,"asian,breakfast and brunch,sandwich",cafe
Golden cherry,Golden Cherry,-5.957723662055605,a9066813140947703030,8mdjHySpRmGcHmZBxptqHQ,"coffee and tea,breakfast and brunch,burger,dessert,comfort food,modern australian,snack",restaurant
Fully Sweet & Savoury,Fully Sweet & Savoury,-6.81,a4741489136974979661,UGec7cwzTBSy1zzb2izzFQ,"middle eastern,lebanese,fast food",restaurant
Ann's Vietnamese Restaurant,Ann's Vietnamese Restaurant,-0.5700000000000001,a2161679742665826588,t6UoNbVaW-G_jUw48rHzxA,"asian,noodle,vietnamese",vietnamese
Pho xoxo,Pho Xoxo,-0.806991402156595,a7118100757203537135,sMTj2UMRXfuWWQmyHpNOug,"south east asian,pho,vietnamese",restaurant
Crystal Fountain 2,Crystal Fountain 2,-3.9282360570687422,a9625068105701537322,g1xhlN9MWOSsp3g77kFupw,"mexican,asian,comfort food",chinese
Smoking Burger,Smoking Burger,-6.896352481398049,a3091686165832689517,KmvsgyQyRY-CZDuzJKVzKQ,"bubble tea,comfort food,burger,fast food",restaurant
Crave Me,Crave Me,-2.9085753663136513,a10603769469378574415,g744pD2eUCunVkGIznNJMw,"dessert,japanese,coffee and tea,drink",cafe
Excellent Coffee House,Excellent Coffee House,-4.301562367672857,a6041564688401407781,4l6e3q0FU_y8jmbyImjryw,"breakfast and brunch,coffee and tea",cafe
Bengong Garden,Bengong Garden Cabramatta,-4.101569390402076,a12622334035128320006,BUFQnajjS222isYEOOHIGw,"comfort food,asian,bubble tea",bubble tea
Iron Chef Chinese Seafood Restaurant,Iron Chef Chinese Seafood Restaurant,-2.088,a3314948953728501085,AouvIQg8Tbqufme8BSBK2w,"indonesian,seafood,chinese,asian,malaysian",chinese
Valley Restaurant,Valley Restaurant,-4.66,a10224349623836773186,QBIvHKnyWB6aVFOYlb94uQ,"middle eastern,arabian,kebab",restaurant
Parx Coffee House,Parx Coffee House,-3.8521771217712173,a5782629197139648613,MIWJh1KlQAiGomFuTEZVgw,"cafe,breakfast and brunch",cafe
Cugini & Co Abbotsbury,Cugini & Co,-3.195942684766214,a10316976251184850717,5dXc1wCyRvemSYmSphaM0A,"italian,european,gluten free friendly",italian
Cugini & Co Abbotsbury,Cugini & Co,-3.195942684766214,a4836310628784136282,5dXc1wCyRvemSYmSphaM0A,"italian,european,gluten free friendly",
Milk Flower Green Valley,Milk Flower Green Valley,-4.002923497267759,a6017718356308952925,ALsRH5BWVn2Zd_rwdFx1wA,"bubble tea,coffee and tea,chinese",bubble tea
Ly's Bakery,LY's Bakery,-2.748510324483776,a2269512048762239605,pYa5rKUgRWiu8-GxWxFgCA,"dessert,bakery,vietnamese",bakery
Crystal Jade Seafood Restaurant,Crystal Jade Seafood Restaurant,-0.6699999999999999,a7642541717252723006,eehlePuZRpa6rNrYZ8WfxQ,"asian fusion,asian,chinese",seafood
Damas Restaurant,Damas Restaurant Smithfield,-5.570769230769231,a2112274380395175238,_0HitUZMQta9knai_1nBRQ,italian,restaurant
Coffee & Crackles,Coffee & Crackles,-4.201088560885609,a10146294492949878883,limCr1dgS4W1S3rRKR7Y5w,"cafe,breakfast and brunch,bubble tea,allergy friendly",cafe
Cucina Galileo,Cucina Galileo,-5.570769230769231,a813003121706320484,uQCA5Ti6Ssi57fMmk318CQ,italian,italian
Jagerstube,Jagerstube,-3.199412527656977,a1379365049781135354,T-cfjmvcQdyKrymn_StGFQ,"modern european,comfort food,salad",
Iraqi traditional bakery,Iraqi traditional bakery أفران العراق,-1.03,a770991326022400831,FWE_t66CTQyCrp11L7VDEw,bakery,bakery
Pho Delicious,Pho Delicious,-2.6624468085106385,a11304991251329514105,4Ba6NITjTVueKk6zOwgr8Q,"chicken,allergy friendly,noodle,vietnamese",vietnamese
Khans Curry Delight,Khans Curry Delight,-1.0,a16967385648639857805,hTGI2CS2QMeqz767qdLQVA,indian,indian
Goodfellas Espresso,Goodfellas Espresso,-5.812646742844932,a9034487904583723859,oRsKgB6xSV-zxx9aBDA72A,"kid friendly,breakfast and brunch,burger,dessert",cafe
Kornblume Espresso,Kornblume Espresso,-3.934765603687165,a5612390396734611017,syTXSMxPXLy2dZxYfgRY9Q,"breakfast and brunch,comfort food,allergy friendly,modern australian",cafe
Mr K's Cafe,Mr K's Cafe,-4.933245374364874,a913415281981743474,Cr5DJXQgX1KTkOhBxxW5og,"coffee and tea,drink,burger,australian,cafe,fast food",cafe
Spring Sushi,Spring Sushi,1.83,a7659866520910886185,5gNvFXIkRaO3ylWW8LURWQ,japanese,sushi
Dom's Pizza Bar,Doms Pizza Bar,-4.588008167974584,a11984235990113453691,8mj6hJTHSWydH57q2_GDYg,"comfort food,italian,pasta,pizza",italian
Fortune8 Chinese Restaurant,Fortune8 Chinese Restaurant,-0.725,a12742397744794815456,Nj3wSoG6TnyPcXLZlUP3Ng,"asian,chinese",chinese
Carter & G's,Carter & G's,-4.61730441495528,a7613021866152803114,Ze-MmqLuQC6x0Nni0CaX6Q,"coffee and tea,breakfast and brunch,burger,allergy friendly,healthy,cafe",cafe
Tea Spot Reserve,Tea Spot Reserve,-5.449590163934427,a6169678487423732332,J80ZfHfrRpek2rTw8aXVGA,"healthy,bubble tea,coffee and tea",bubble tea
Thai Central,Thai Central (Wetherill Park),-0.38,a5540124206914650308,W1_GcEPsRQaGe9jbuAz1Ag,thai,thai
My Tandoori Indian Restaurant,My Tandoori Indian Restaurant,-0.725,a16813216383988211671,CF6Rdo9_RvmS_AjtmJqohg,"indian,asian",indian
Kaffir Lime Thai & Lao Cuisine,Kaffir Lime Thai & Lao Cuisine,-0.5736267605633804,a7760938769731455269,WFEt9KK5Qj2U1EGFJthJyw,"asian,thai,vegetarian friendly,noodle",thai
Manaqish House Green Valley,Manaqish House Green Valley,-5.59827763496144,a4579997503317017843,ZOn6gJrvQyWz-AbTHPXI0w,"middle eastern,pizza",middle eastern
Zeus Street Greek (Wetherill Park),Zeus Street Greek Wetherill Park,-4.861428571428571,a6691375764939853714,V_BilrQ2SHCBcrkhC7BPJA,"greek,vegan friendly,mediterranean,street food,family meal",greek
Golden Rice Thai and Laos Cuisine,Golden Rice Thai & Laos Cuisine,-0.31333333333333335,a14603758364947373606,f0ZBIRyXR-yLGk2Ipa4r7A,"asian fusion,thai,laotian",restaurant
Fat Panda,Fat Panda,0.2733333333333334,a10213918696737311917,oQvdLi8VVXa8EuaQ82dhfA,"asian,japanese,asian fusion",japanese
La Royale Patisserie,La Royale Patisserie,-3.391382743362832,a7298498558086948202,wFA-juYFRoyphp1xyDeyFw,"french,australian,dessert,pastry",patisserie
Crowntea Miller,Crowntea Miller,-5.6899999999999995,a8496806864651805757,SpeQQyiNVAioM9QN8sB8zw,"bubble tea,juice and smoothy",bubble tea
Pho Phung Restaurant,Pho Phung Restaurant,-0.5700000000000001,a15774418673672768931,2LH9ktYZT-udkGD2SzEXxQ,"asian,noodle,vietnamese",vietnamese
Tenda Charcoal Chicken Miller,Tenda Charcoal Chicken,-6.206829662809507,a9163689240710308460,U44_C-L4SAm7jZYHYdllKg,"chicken,bbq,burger",chicken
Tasty Rollz - (Wetherill Park),Tasty Rollz (Wetherill Park),-0.6266666666666666,a15545726612740286497,U48G_dZSQTOe0s7m6J6KPw,"roll,asian,noodle",vietnamese
Lab Kitchen (Green Valley),Lab Kitchen (Green Valley),-3.386256830601093,a4446893601020693606,ENJY_xVyRGmMsRg_0hn_UA,"bakery,coffee and tea,juice and smoothy",cafe
The Cheesecake Shop (Bonnyrigg),The Cheesecake Shop Bonnyrigg,-3.957765486725664,a8915461912240540802,izu_vjaMRgqWeXE7KbIzBg,"dessert,bakery",cake
Ramen Ryoma,Ramen Ryoma,0.6900000000000001,a12510699894659917706,vhRHd_GaTEeHkXmg4c4ARQ,"asian,japanese",japanese
Valley Grill (Green Valley),Valley Grill,-5.968236057068741,a12327657344512397411,i5c7mHUATU2O9t5qE2MbhQ,"turkish,middle eastern,comfort food",kebab
Lola's Island Shop,Lolas Island Shop,-4.873333333333334,a2467343862473692960,fm74gDl2QgCge70oOUwQFQ,"fried chicken,soul food,drink",grocery
Express manoosh,Express manoosh,-5.90885175664096,a12574418453244330136,dchZ-qUJX1K89w-6_QS4wQ,"middle eastern,pizza,lebanese",pizza
Mr manooshie,Mr Manooshie,-5.991610121729161,a11984856433690677834,AjKZXmv1RKOUduFwNT25bw,"pizza,dessert,breakfast and brunch,american",bakery
Viet Trung,Viet Trung,-1.836666666666667,a3486233253740060687,Z8zjT341Xwiiqa_Tn3ehqw,"asian fusion,korean,asian",vietnamese
Phluffy Burgers,Phluffy Burgers,-5.471177042801557,a12516749481840451663,kN1cMRv7RNm_LLol1PwYsQ,"modern australian,comfort food,family meal,fast food",cafe
Tony's Bakery,Tony's Bakery,-1.2433333333333334,a14741900536645050515,KKX8zGHVQ12aA18V3tcyQQ,"roll,bakery,drink",vietnamese
Franky and Co (Bonnyrigg),Franky & Co,-3.921433821751536,a2506097953493128333,TdgM3RaqXz-EpJK_Fj6pgg,"roll,dessert,coffee and tea",cafe
The Boyz Charcoal Chicken,The Boyz Charcoal Chicken Mount Pritchard,-6.474946808510639,a11226276803945598353,gr0IpnWMQoy65PMWhsH5rg,"chicken,mediterranean,family meal,fast food",restaurant
Born to Brew,Born to Brew,-4.192627885102381,a4174706266978294498,H0MnkDLXS9-BCaa0uuybJA,"middle eastern,breakfast and brunch,salad",cafe
Tenda Charcoal Chicken,Tenda Charcoal Chicken,-5.88512224710713,a8371283144729891302,CO8DUjsESGK65E5LTejjkA,"chicken,bbq,burger,family meal",fast food
Hippie Chippy,Hippie Chippy,-6.025784695201039,a13077328872337208914,lk1IGtBWTYKQxsY_M6EbIg,"bubble tea,comfort food,american,modern australian,family meal,fast food",takeout
