uber_Name,uber_id,average_health_score,categories
Chocolates Del Mondo Bankstown,ASm84GN2SQG9iwVG4-jwXQ,-5.902765486725664,"dessert,family meal"
The House Of Thai,UOWJ_ec5QfWMQxtoWuJ5AA,-3.0766666666666667,"fast food,thai,noodle"
Broaster chicken (Greenacre),6b7EhKrfQUGJRb4Pyb1Kow,-5.4274468085106395,"middle eastern,bbq,chicken,family meal"
Couchfood (Bankstown) Powered By BP,akTu1mRFTTKZ5S_-zTpWPg,-7.57,"everyday essential,convenience"
Yum Yum Lebanese Pizza Bankstown,fAaRoO-fTzS2h4OxAPYbWQ,-6.555518423307627,"pizza,lebanese,fast food"
Big Boss Grillz,V2hhv0-QR8GMmMkh-Xl4EQ,-6.89180330853073,"comfort food,burger,american"
Snacks by Speedway (Birrong),bVtE_n6CR0GoJvnVqLvdKQ,-7.431177042801556,"convenience,everyday essential,comfort food,snack"
GREENACRE Dougie's Grill,hlAsEFF8RLemrJd0Ct1uPg,-6.697398726819834,"middle eastern,fried chicken,mediterranean,exclusive to eats,burger,lebanese,american"
Ammoun sweets,SaBmoyTYTaCO-WMIRC05sQ,-4.616075366313652,"turkish,roll,dessert,coffee and tea"
Subway (Lidcombe),pOofaBIJSX2JuwDx1J1Grw,-4.364012092233598,"sandwich,breakfast and brunch,allergy friendly,healthy,family meal,fast food"
Thai Hutt (Bass Hill),KeSF56GpRji-Q1_Q_wbWaQ,-0.38,thai
PappaRich (Bankstown),62qYqx_yTGGGeSCQGdVaDQ,-1.2850000000000001,"asian,malaysian"
Pastaccino,epyhqk86VXqyaTGaOqWFgw,-2.624690851133863,"pasta,breakfast and brunch,sandwich"
Taste Of Egypt,qpr4ewOlV5SdQ5fvYejIhg,-4.973262411347518,"chicken,kebab,egyptian"
HOYTS Bankstown,f2lD7rCHT3yjuK0Nq8krhQ,-6.1675597861643885,"family meal,comfort food,dessert,american"
Abla's Patisserie - Greenacre,evmUUmoiVyC6QExmlx_HEg,-6.249961738997921,"dessert,breakfast and brunch,american"
Arabian Lebanese Bakery,VbTkzcURRoiU410S8G9upA,-4.25885175664096,"pizza,lebanese,bakery"
Seafood Master,URPE-lPOT1uHl-WcHJGKMQ,-5.3125,"american,family meal,seafood,modern australian"
Mr Seafood,HAoFVTn9TZ68rrcUKK5_Qw,-6.095636363636364,"fish and chip,family meal"
Ben & Jerry's Ice Cream Birrong,5CHjfuQCTOuYuexYdSBubg,0.0,
Bankstown Bottler,L1fF02GiTsOMO7EhHkXmKg,-7.454249827698804,"alcohol,wine,bottle shop"
Extra Crispy Chicken (Greenacre),f44J6aqLQkeGQJsFYNHPjQ,-6.5501629961428405,"chicken,burger,family meal"
Ogalo Bankstown,C2w50MTKR0qlw5vSN2dN5Q,-7.810701754385965,burger
Mini Me Burgers,aEU0FNJRQFKE9SEW2vBaPw,-6.690233918128655,"halal,burger,american"
@iconic,sPTV4KOdQQWIpaFcbDrKKQ,-5.1187639994821,"halal,breakfast and brunch,burger,modern australian"
The Coffee Club (Bankstown RSL),DLyrD-60XgidAl0iGS296Q,-3.65,"cafe,modern australian"
Pioneer Seafood Restaurant,WmOu89wuQQWCewTBzLJ7FQ,-0.725,"asian,chinese"
MJ Smokin BBQ,tkmNFh75TcKel6P5hLvhmw,-5.7021125730994155,"bbq,smoke shop,american"
Elbadar Cocktails and Gelato,ZCbuA8GsRaKXOKowzKCEXA,-4.64,"australian,allergy friendly,american"
Sabaya Lounge,fdTa-38kVT2OZmWswap5AA,-4.698236057068742,"pasta,lebanese,comfort food"
Dessert Store Birrong,b0AuE9UhRv2Pn8FrQvRWGQ,-6.883106194690265,"ice cream and frozen yoghurt,convenience,everyday essential,dessert,family meal"
Midos Grill,PE-av9UrSyuZifie-8aFUA,-5.353955945161346,"wrap,bbq,burger"
Afandi cafe,N8FOgw-yRrOuhpMSq76flw,-5.998750804910143,"dessert,coffee and tea,burger,family meal"
Cafe by Amena,JtAPbx8NQS2TsRvKX6fivw,-6.346666666666667,"fast food,cafe,american"
Eats 2 U (Chester Hill),kFz8Yw8NTAKGbYVcRO4ZnQ,-7.431177042801556,"comfort food,everyday essential,convenience,snack"
Metro Petroleum (Chullora),AhrfTSHJUHyOaEUWlc23IQ,-7.57,"everyday essential,convenience"
The Smokey Shack,bvsglBZZTzmiZG529D2-ew,-5.697011199585679,"bbq,breakfast and brunch,burger,american,family meal"
Broaster Chicken (Bass Hill),FQo86Pf7SlW-QSsL3F1uEg,-7.072675438596491,"fast food,family meal,burger,american"
Pat's Pastrami and Burgers,lSnbPgZwVMmHqZaVJGWLBQ,-5.759929078014184,"indian,chicken,snack"
Hamza Butchery & Charcoal Grill,oKHDWLmjVoeo18DRAeegmQ,-5.486666666666667,"bbq,wing,american"
Chapel Lane,3G19cgrLSJiWpxlB26ChOg,-5.6438524813980475,"halal,comfort food,burger,family meal"
Boston Doughnuts,6fNBYNS3T-WfDd7rB2n4mQ,-4.074416211744584,"dessert,pastry,doughnut"
Hungry Bite,wZakEfQdSvuqHPclVWrU0w,-6.027087813709702,"pizza,comfort food,american"
Bankstown Burgers,_pbAqaQiS2GFYHd5M7yltg,-6.4202339181286545,"lebanese,burger,family meal"
The Thela,amzOt9QZW9O5oXiqLwr4Ew,-2.099957446808511,"drink,noodle,chicken,momo,asian"
Jasmins,jP4K5VKJUwW9InF1jGLdkQ,-3.4577477592829706,"roll,juice and smoothy,fish and chip,sandwich"
Wing Fling,EAa7X1yPXH--Xr5HrSjWqA,-4.448518138350398,"halal,breakfast and brunch,sandwich,american"
Yennora Hotel Bistro,kfadB2E7RVSqYXlLQaI0QQ,-0.5675,"asian fusion,asian,vietnamese,noodle"
Gong Cha (LSP Bankstown),fHTo5F7zX_uUEm8szpdT_Q,-4.4391061946902655,"bubble tea,cafe,asian,dessert,juice and smoothy"
The Cake Merchant - Greenacre,LvkTplJsTSeq-3KEkBeu3w,-3.957765486725664,"dessert,bakery"
Gong Cha (Chullora),bgoIB_ZrQOC8Cff9jQmqmw,-4.953333333333333,"cafe,bubble tea,juice and smoothy"
The Cake Palace Chester Hill,0se3fYINTTKDu7Ehf4tCHA,-6.885530973451328,dessert
Gong Cha (Bankstown Central),zTKGDXCgQmyjwF8SOlIFtQ,-4.953333333333333,"cafe,bubble tea,juice and smoothy"
The Cheesecake Shop (Bankstown),Sxx0omVCSJGxyoT6qXjTXQ,-3.8452654867256637,"dessert,dessert,bakery,pastry"
Chester Hill Pizza House,HrR9WicvRh6C_P-rDSPCzQ,-5.90885175664096,"middle eastern,pizza,lebanese"
Gloria Jeans (Berala),W_y7_TvGSqWvu4RbVyS0gg,-4.20292349726776,"cafe,coffee and tea,juice and smoothy"
Sushi Hub (Bass Hill),fO1LYZULQSqwe1aoYXeq4A,0.5033333333333333,"sushi,japanese,family meal"
Niko Niko Sushi Chester Hill,PG0cyhW2R-aIVl8HW0G8HQ,1.9933333333333332,"sushi,asian,japanese"
Top Juice (Bankstown),da9KmiHUQrO8bhtjUtbNCQ,-5.045,"healthy,juice and smoothy"
Imman's Bakery,Zh8yY5UjTsKt9mt4eFFRPw,-3.890870848708487,"breakfast and brunch,bakery,australian,allergy friendly,fast food"
IGA Enfield,daras05xQ828MFJQTUDXdQ,-7.3566666666666665,"everyday essential,convenience,grocery"
Gloria Jeans Coffees (Bankstown Central),0TWO2PfLQwWpXCICB2yilA,-4.20292349726776,"cafe,coffee and tea,juice and smoothy"
Oxygen Cafe,gsJBYkViRKeQIZMKB-Sjlg,-4.171569390402076,"comfort food,australian,cafe"
IGA Condell Park,jrnge3vgSsO9rMboxTweTA,-7.3566666666666665,"everyday essential,convenience,grocery"
Subway (Chester Hill),QuejeijUQu6zFO_kYrSDgg,-4.364012092233598,"sandwich,breakfast and brunch,allergy friendly,healthy,family meal,fast food"
Mina Bay Seafood,cupko3TwS_GpEfHWubX4XQ,-5.2203181818181825,"fish and chip,family meal,seafood,modern australian"
Mad Mex (Bankstown),BA4yx4jEWHWcmu-iV-8Itw,-4.259287683156826,"coffee and tea,new mexican,dessert,burrito,latin american,mexican,kid friendly,juice and smoothy"
Mariner Pizzeria,97TUjJJIS3KviUiGMd6MAg,-5.233008167974585,"comfort food,italian,pizza,family meal"
The Italian Bistro,HPesNyVZQY-fTtouS3hsiQ,-4.419108166897371,"italian,pizza,allergy friendly"
Hawana Bakery,kwGPnZ7FQU69QVTdx2o6ag,-6.210695414458069,"pizza,lebanese,dessert"
Thang Long,iUeHi6peR7mt-QlLSSHvGg,-3.03,"bbq,seafood,vietnamese"
Fujiyama Japanese Cuisine,3GOorX3IS4GZZ14MFjZjTQ,-1.08,"asian,japanese,halal"
Sushi Hub (Bankstown),8BTwQzbGTiKsEXKgmT4zqw,0.5033333333333333,"sushi,japanese,family meal"
Pho Four Seasons,fEnMphiZQ4qX3CazH7t_Sw,-2.74,"asian fusion,family meal"
LITTLE TRIPOLI,ieNQBjcoRjuIPcaSTTPCtQ,-4.586666666666667,"healthy,roll,fast food"
BWS (Berala),a3d8P_liXJKfJnnN5SNCiA,-8.68,"alcohol,snack"
Jasmin1 Chester Hill,hbecjOJqUTOrEquK9N9L1g,-5.039929577464789,"middle eastern,sandwich,seafood,kebab"
Best Lebanese Bakery,UJkwZtkqSCK-NWOt7QMhpQ,-4.46223109781022,"roll,halal,breakfast and brunch,comfort food,pizza,lebanese,family meal"
BWS (Bass Hill),0zyYjSLUVDqT8iL3H5_whQ,-8.68,"alcohol,snack"
Rosnay Golf Club Bistro,wIzUKZP1ScaASEJ83FjhDw,-4.079929078014184,"chicken,asian,seafood"
Zaytoon Cafe,KEWmWMtuVJqAjOaak728qg,-3.525837132220282,"coffee and tea,coffee and tea,drink,vegetarian friendly,pasta,sandwich,breakfast and brunch,burger,dessert,pastry,healthy,cafe,salad"
Yaz Cafe,xrUC1TQ1T2CjO3kBkeqQZg,-3.8521771217712173,"cafe,breakfast and brunch"
"BK's Auburn Kebabs, Burgers & Chicken",zoG6tDQDTtu8eC96SqxH6Q,-6.866666666666667,"turkish,middle eastern,fast food"
Brunch Cafe & Grill,P7BdThjFQ66yIEiXyOfWuQ,-5.541569390402075,"cafe,comfort food,fast food"
BWS (Chester Hill),lWHDoEf3U8Kmtcnpk26c0g,-8.68,"alcohol,snack"
Gloria Jean's Coffee (Bankstown Kiosk),V9HFg9SmSgalpFhN5vp4fg,-3.8521771217712173,"cafe,breakfast and brunch"
Oriental Ruby Chinese Restaurant,sOMjhaD4QcShOTUMgd--mw,-3.0786770428015564,"fast food,japanese,comfort food,chinese"
Sizzling Fillo Restaurant,b6BNnThMR-q5d9jqLasc5w,-2.088236057068742,"filipino,comfort food,asian"
Regents Park Coffee Lounge,LtBQO2FIQVml3aPZSPib3A,-5.88512224710713,"chicken,bbq,burger,family meal"
BWS (Chullora),78CP4JgkUBKdCdoELFeLtw,-8.68,"alcohol,snack"
Chen Chinese Kitchen,skmwGjQ7SJKEV7rmiW0EpQ,-0.7933333333333333,"asian,noodle,chinese"
Crescent Star Kebabs Burgers,UnGbCt-sQHqIpdPSlBbm8w,-6.136900584795323,"middle eastern,halal,burger"
Sefton Manoush,cCqZmW7QXZ28nuFxyv5S4g,-5.737815860282277,"middle eastern,pizza,lebanese,comfort food"
Albeik Crispy,wS0gmwOYR2mtOZkfA76wpw,-6.380000000000001,"middle eastern,fried chicken,lebanese,family meal"
Bankstown Lebanese Restaurant,W7E9msFhRLG5saoUR2bcSw,-6.255000000000001,"middle eastern,lebanese"
Wendy's Milk Bar (Bass Hill),NRhPrDrASVCt0Fa5KzxYZQ,-6.885530973451328,dessert
Subway (Regents Park),NXs5fMidSym1Ey9_2nTOPg,-4.364012092233598,"sandwich,breakfast and brunch,allergy friendly,healthy,family meal,fast food"
Donut King (Chullora),4uMQU98IShawADBENmPS9w,-5.7,"cafe,fast food"
Banh Mi Anna,CZM87hvnR6mDxTQFzNFUyA,-0.9052105021996956,"dim sum,pho,noodle,vietnamese"
Bankstown Cellars,CswWwArHVxmodqOUVTT3HA,-8.0,alcohol
Azalea,isBDKkAJWpOqBv2T2WEmTg,-4.463704227525195,"vegetarian,greek,coffee and tea,mediterranean,pasta,breakfast and brunch,dessert,comfort food,juice and smoothy,kid friendly,salad"
Piccolo Me (Lidcombe),NGUvZm_aT2iHNxWnJCuBBQ,-5.68863447163027,"coffee and tea,breakfast and brunch,sandwich,burger,american,healthy,dessert,fast food"
Donut King (Bankstown),uuxn-OPZXOmVmc7YOsoE-A,-6.0745027800572045,"dessert,comfort food,american,fast food,cafe,donut"
Chinchilla X-Press,Cz4uSr-qRBSymict4GRtOQ,-2.8129234972677595,"pastry,cafe,coffee and tea"
Sapphire Espresso Bar,gl5T0mnsV0K3hmNLLqvIGg,-3.8929234972677595,"cafe,coffee and tea,modern australian"
Hot Star Large Fried Chicken (Bankstown),f4LlZJ88QxySqjQ9wi0iww,-7.078236057068742,"comfort food,fried chicken,fast food"
Kinx Cafe,aQ72EhLSX--Tsu7IT87-Sw,-1.836666666666667,"asian fusion,korean,asian"
Auburn tennis club bistro,XWvmnQPYSqSim_EDUOEWuQ,-4.647156995051732,"italian,burger,asian fusion"
Okome,Z5ITDl6uRnyxUi9mQwrGPQ,1.9933333333333332,"sushi,asian,japanese"
IGA Lloyds Grocery (Panania),c9DVm8kqQSeW7tZ8b3W0HA,-7.6,convenience
Friendly Grocer (Milperra),fla_QPupRp2chKcOTm9Y6g,-7.3566666666666665,"everyday essential,convenience,grocery"
Gozleme Time and Grill,sbby_BFQT5GbCKsb1JQhAQ,-7.503567251461988,"turkish,burger,kebab"
GRILL CENTRAL - BANKSTOWN BRANCH,bS-hZz6ZTzSS38jHzuw78g,-2.7600000000000002,"asian fusion,family meal,steak,bbq"
Ruwella bakery,LMAtn1r3R_yNlpWvwWbVfg,-3.734902723735409,"middle eastern,arabian,comfort food"
Dessert Store Bankstown,Of4rJZ0cS5mKxl5w8OOsdA,-7.373882743362832,"everyday essential,ice cream and frozen yoghurt,convenience,dessert"
Stars Bakery,YW8kIbIXQH-JgiEX31mUxQ,-4.21163881748072,"middle eastern,halal,pizza,bakery"
Du Noodle Pty Ltd,hFav4YVLTSK-WKyZqY7bjQ,-1.7832624113475177,"chicken,soup,noodle"
Aladdin Kebabs,zuNVBtS6RxeWfrX8IKOB0A,-5.5,"turkish,middle eastern,modern australian"
The Plaza Cafe Bankstown,IvswFCc-Tri0Z4AqD4V9NQ,-3.611660743910452,"pasta,sandwich,breakfast and brunch,burger,salad"
Lazy Monkey,RVa9CZ6XTUuuDzBe8C5VtQ,-4.451041578448572,"breakfast and brunch,coffee and tea,juice and smoothy"
Ranoush charcoal chicken,RtjnB5JpQyyD6vm6rufHLQ,-6.08744680851064,"middle eastern,lebanese,chicken,family meal"
Dough Boss Lebanese Bakery,RVci_8KsTIyzsJ_xnQ-ldA,-4.73885175664096,"pizza,lebanese,allergy friendly"
Big Micks Grills,Fj0mvyp8WMmdVFUOzQdtmw,-5.344118028534371,"roll,kebab,bbq,lebanese,comfort food,fast food"
The Burger Mechanic,invVO9sUR3-u9UnA0Ghb1A,-6.89180330853073,"comfort food,burger,american"
Mini Melts Icecream,IiiynG7pXr-IxjdtJ4r3QA,-6.083413048219184,"dessert,comfort food,ice cream"
Patrick's Kitchen,eY6PnOXOV6SBQZcKyaj7zA,-0.48333333333333334,"western,asian,chinese"
"FREAKING GOOD PIZZA - Chester Hill, NSW",Bt9QOA8tUJ2BErnjjNLEZQ,-5.112185089974293,"pizza,fast food,drink"
IGA Beverly Hills,deNV_AnsRmmcG5XxhENzOQ,-7.265,"convenience,grocery"
Chapel Rd Market,GAMJHy1SQHOtaR6vTdBLKA,-6.5225,"convenience,snack,grocery,drink"
Mashawi House,V848ZRfyQBirxt0RZ0OrEw,-5.454941634241246,"middle eastern,halal,comfort food,lebanese,family meal"
Epic Tea (Bankstown),Ujka_SsWQmqPlHkS2FDwZA,-6.63,bubble tea
Affiniti Cafe,BKIONf9SdOxajM5Lumw9g,-4.027708245115238,"cafe,breakfast and brunch,coffee and tea"
"Regents Corner Kebab, Pide and Pizza",u6EhigIRQhS6F9w6oX2xJQ,-6.42,"turkish,mediterranean"
Peanut Café,H_fj9nlkQd2F_cIeO1s4TA,-4.206639394573732,"coffee and tea,drink,sandwich,comfort food,fast food"
Farmers Fresh,N1NI6eY8QL26ZEfaqoGKdg,-5.405,"middle eastern,convenience,european,grocery,specialty,asian"
Sevil Sweets,ajodB6IrVE2hPfeyDEvVRQ,-5.187595015076239,"candy sweet,comfort food,pastry,dessert,fast food"
Gizt Espresso Bar,vHDqK078RF2VhTWqUZOKkQ,-4.451041578448572,"breakfast and brunch,coffee and tea,juice and smoothy"
Able and Cane,uLe-uPonT3qrWrObnrrK5A,-4.636666666666667,"healthy,modern australian,juice and smoothy"
Gong Cha (Lidcombe Station),JvXfEK5UVUi1Hui5PZq3Gw,-4.953333333333333,"cafe,bubble tea,juice and smoothy"
LeWrap (Bankstown),tuJLr0A4St63SkB01mLJRg,-3.731176470588235,"healthy,cafe,salad"
Primo Foods (Chullora),rlte5hr8Tvu7kAm4IK114Q,-4.377652744943525,"specialty food,butcher shop,bbq"
Foody Nha Que,kgd96gUGVkeDYIbYyySM7A,-3.5086770428015566,"fast food,comfort food,asian fusion,vietnamese"
Burgers by Mashawi,tRcpJi9GRkGwhMs3zmCTRg,-7.7902339181286555,"fast food,burger,american"
WeCart,WQ7BAmpXS_SAEkYRXdjRiA,-7.265,"convenience,grocery"
The Artisan Stack,AzpmLw_iTgm6u1dpAnuZhw,-2.802195181151954,"asian,sandwich,comfort food,breakfast and brunch"
EastPark Cafe,OKRG7JROVq-6bjrUoC_nwg,-3.372789895201965,"seafood,roll,burger,sandwich,salad"
Ferndell Cafe,AUxWhYMzU_iYdepRbvJdeA,-6.249961738997921,"dessert,breakfast and brunch,american"
Alber Mart,W3Yt2J0gSgayrlqn6T712g,-7.57,"everyday essential,convenience"
Fairfield Fruitland,ZIcCdI_-SuC1vqna_CJd7Q,-4.76,specialty food
Wholefarms Market Enfield,Ie5PHL2BS-KuoBl3U1E4Vg,-4.82,"convenience,snack,deli"
Lims New Confectionery,5kiZ5cZoTtazeI7bybsRfg,-7.57,"everyday essential,convenience"
Wholefarms Market Milperra,lKfF2CsBSJ6MDRiHVfifCw,-2.0433333333333334,"convenience,deli,bakery"
Urban 87 Cafe,g9_aAiALU96bb2ERH8vLaA,-4.523333333333333,"healthy,cafe,juice and smoothy"
Muri Korean BBQ Restaurant,7nzf4No0SeuSStC87KQZLg,-2.475,"korean,asian"
Star Buffet,h0ur1817Q860G2_99LRc9Q,-0.4566666666666667,"japanese,seafood,japanese set item"
2 Foodies,baPUp5kmT9KV8qWIjWqwuQ,-0.7200000000000001,"south east asian,noodle,vietnamese"
FAV FOODS - Yagoona,2cuM_nAVRqGoiZtpvFIc_g,-3.9266666666666663,"american,australian,vietnamese"
Nutrition Buzz,53LGJC_VVYKjVRF9FF5NJQ,-3.15246087425796,"healthy,vegetarian,salad"
Factory 93,xf7of2DBTtmNjf69FWpasw,-6.966666666666666,"healthy,american,fast food"
Café D'Or,Zcsw3bpxWmWa4-B1Hjk08w,-5.196746381552518,"cafe,dessert,comfort food"
Mam Mam Bankstown,yc4vBwqoT6yNDMqRtqlCbw,-0.615,"south east asian,vietnamese"
Greenfield Station Bistro,crx3Cw-6S-St_Um4oUPguw,-3.0833333333333335,"asian fusion,seafood,modern australian"
Munch Bakery,avm25cAbTyKP7twQObH29Q,-3.0610415784485716,"pastry,breakfast and brunch,coffee and tea"
85 Degrees Bakery & Cafe (Bankstown),eKSldTn3Sciam32ImjuoaQ,-1.6966666666666665,"cafe,bakery,pastry"
Glaçage,Wf1suTbNRA6HQyQ6rcyEJg,-5.267441042283656,"australian,breakfast and brunch,comfort food,burger"
The Entrance Cafe,pfmkUtiARIOZFZzHyZC3ig,-3.1180241844671968,"sandwich,breakfast and brunch,modern australian"
Northern Thai @ Chester Square,LGpgA8HVQ_e_eXz5bCIuHg,-0.5766666666666667,"thai,asian,south east asian"
Charcoal chambers,5VT-CjXoUBuHnxEi5Wrc_g,-6.218799289908686,"chicken,comfort food,burger,family meal"
Stuzzichino At La Piazza,4DAkRG9iSFWOUnL4LbSSHw,-5.570769230769231,italian
Popeye Bakery Pizza,J2N1wlifQLm-jUKh54whhA,-4.722185089974293,"pizza,bakery,fast food"
Le Bakehouse Cafe,TDriT8NJUliiWtaye13NhA,-3.67885175664096,"pizza,cafe,pasta"
Sweets Palace,nSjHbJMCTGmw9SSXyg4tFg,-4.48184365781711,"middle eastern,dessert,pastry"
"Friend Fries - Greencare, NSW",CPca206VX7WXyTMMjBxngw,-5.586806688081707,"sandwich,burger,american"
The Burger Hustle,KhTNfyZbROSmCT-rS-4eoA,-7.725350877192982,"burger,american"
RiceBoxy,0owrerGPX3edQwIdgMHZ0g,0.7478945301211161,"asian fusion,japanese,bento"
"ASAP Burger - Greencare, NSW",SwuXeDpKUcy440tP1G1URg,-5.586806688081707,"sandwich,burger,american"
The Palms Hotel Bistro,OA49VcIMSCWVa-wj_NGhCA,-5.653589743589744,"european,italian,fast food"
Asal Sweet (Carramar),xrEdBwkwSIiP3E_tTFXLWQ,-3.948100488418202,"pastry,dessert,coffee and tea"
Bankstown Bowl Bistro,vkuElmk1RyeDm6DrYyjDpQ,-2.6075,"asian fusion,seafood,diner,chinese"
Sushi Nomad,RR6DnlysSBeCX658BZSYSg,0.613333333333333,"sushi,asian fusion,drink"
Rogue Cafe,A7gSbRthWVOVlRv3NIr1zA,-5.841159554336502,"coffee and tea,comfort food,fast food"
Sweets Palace Cafe,J-pnwdEtTiOBRePHIDMU1w,-4.200140021415041,"cafe,sandwich,burger"
Pho Sua Vietnamese Restaurant,wooeJbQ8T9iBUNOfA2M6zw,-0.56,"asian,south east asian,vietnamese"
Maple & Co,eU2-wc6aQSGmtbu4OFOqaw,-4.187146352423277,"pasta,breakfast and brunch,burger,salad"
Fuel up Cafe,W28UhB4qS9CWRZmwun9OCw,-4.348118081180812,"healthy,cafe,breakfast and brunch"
Cheso Espress,Ok7JXjMFXjeMdF-c0YlGGA,-5.038510324483776,"cafe,dessert,juice and smoothy"
The Carter Bankstown,y3BSOpQGTA2IVeKzvXm4TQ,-5.654902723735408,"modern australian,comfort food,fast food"
"Burger with a Chance of Fries - Greencare, NSW",6t85aoUBXJWDpQYm03kcJg,-5.586806688081707,"sandwich,burger,american"
Valley bakery,HS3v1Uv4TDa8lebNNWRejQ,-5.772441500230705,"italian,pizza,lebanese"
Al Tazah Charcoal Chicken,YwAtJqkGRnmgizpXoT-oeA,-5.506004600048307,"chicken,family meal,burger,salad"
IGA SUPA Georges Hall,yBktb_OeSIupKrl0hDtbxw,-7.265,"convenience,grocery"
Al-Ameen Bakery,6VoHYzY6Quiwam2grsSBuQ,-3.93910816689737,"italian,pizza,bakery"
Thai Hutt (Bankstown Central),w4SFPEPPRAOKg2tg-FISvQ,-0.4633333333333334,"asian fusion,asian,thai"
La Pizza,EgVRurWJT6OVZJEPfAGdqA,-4.511831125173028,"italian,pasta,pizza,family meal"
Mina Pizza El Afraah,H1zh6O46RqKZvHtqZOnZog,-5.87327763496144,"pizza,lebanese"
AJ Burgers,sHkTeYksRNeA1PGfFcbQrQ,-6.89180330853073,"comfort food,burger,american"
Gina's,i2vi8tokTxqrhOdhL8vIug,-4.91476715508487,"cafe,dessert,coffee and tea"
El Khayal Lebanese Restaurant,xDjFEshbRdqKAqbVphDSRQ,-4.674784747847479,"middle eastern,breakfast and brunch,modern australian"
Mariner Breakfast,43qdwPktTZa6KtvLB6RZAQ,-5.906666666666666,"middle eastern,fast food,modern australian"
El Afraah Bakery,JhejXU9TRnGKOd2c7ZaVgA,-5.21655526992288,pizza
Espresso Maison,qp_ykNhXT5SlCEnVu8Cnyw,-3.6010415784485716,"breakfast and brunch,coffee and tea,drink"
The Coffee Emporium (Bankstown),fhP1F-EeTdKTcG5CzY_ZTQ,-4.332846233230134,"aus burger,pasta,burger,australian,salad"
BWS (Yagoona Drive),i0kAMeDOW7uZve9IGycpsA,-8.68,"alcohol,snack"
Dennaoui Bake House,CpLl_mYiQ62E2lpPktDN2g,-4.21163881748072,"middle eastern,halal,pizza,bakery"
The Rice,kOEPszF_XuWVTtwCOyHK2Q,-2.1199574468085105,"korean,chicken,asian fusion,asian,japanese"
BWS (Bankstown),E4Uuzf4PURWnVniPD7mdmg,-8.0,alcohol
La Moosh Bakery,EB8FmvlpQF2-ndgsCr0HmQ,-5.711205503222425,"coffee and tea,halal,burger,pizza,lebanese"
The artisanal cafe,CjaJfwivTdyNq9aN8FZeiQ,-4.027708245115238,"cafe,breakfast and brunch,coffee and tea"
Foodworks (North Strathfield),MR9-VqdzV-OV0hGcXN9NZQ,-7.265,"convenience,grocery"
chullora oceanfoods,08ACLWFmSKiLrpMC-hdoGQ,-5.4,"family meal,bbq,seafood,fast food"
Arabian Lebanese Restaurant,vTaBG2UDQOS0l9t8ybOijw,-3.3593163357452127,"halal,arabian,falafel"
Cafe D'or (Chester Hill),T3vksIlYVtejUgQldvkYOA,-5.242892650249398,"coffee and tea,breakfast and brunch,burger,juice and smoothy,fast food,salad"
Raw Prawn Fresh Fish Market,UACxE-IPQEuXsy8wAqsiJA,-3.6950000000000003,"allergy friendly,family meal"
Liquorland (Greenacre),CHfN4YRQWLG6FCQNxad3-Q,-8.0,alcohol
The Butcher's BBQ,kgDAp_BmQpeKrDKLvS4T6w,-4.170000000000001,"middle eastern,arabian,lebanese"
Banchetto By Highline,QFziA4emTQi_5py0MPLrcQ,-4.378492467325152,"italian,pasta,comfort food"
Seafood Delight,0AuBMkF-QQG56Yl_3R1O6g,-5.2203181818181825,"fish and chip,family meal,seafood,modern australian"
maharajas indian Cuisine,DJTwHNyBR0mi18a__txXPA,-1.1555555555555557,"indian,south indian,indian curry"
Lobster Tail seafood Bankstown,7ZBGFb2vSV-WFvkGclanVw,-5.325318181818182,"healthy,fish and chip,seafood,modern australian"
Summerland Restaurant,IwssrmmVWmKC4qRP_Gl7AQ,-4.993497327150341,"middle eastern,chicken,falafel,sandwich,salad,fast food"
Mexicana Caravana,B3uI9kYbRHiNO4QshV31Fw,-4.576666666666667,"latin american,new mexican,mexican"
Lil hideout cafe,sOlwkYx8TRqA4PpqgDhpLA,-5.244,"middle eastern,spanish,australian,lebanese,mexican"
Shanglish Lebanese Cuisine,DlrptAXbTFaLIGAnkH1mnA,-6.673589743589744,"italian,lebanese,fast food"
Soul Origin (Bankstown Central),5K6_gqDMQIiujjDFHP0qyw,-3.485811930405965,"healthy,family meal,sandwich,salad"
Elreda Butchery,nXe-knUdRAKUPtNuWGSx8g,-6.08744680851064,"middle eastern,lebanese,chicken,family meal"
Bake 'n take,F3UeWkXXQ52V5j7lMTlEog,-4.98327763496144,"pizza,juice and smoothy"
Chevapi on wheels,4aFDhwmySoSCAblPp5MH_w,-3.564902723735409,"european,comfort food,modern european"
Gozleme Hutt,JtHLK1zTRWifECCOqXnDDA,-6.34,"turkish,middle eastern"
Bakers Delight (Bankstown),J9xCRhcvXX2DtYYJ-P2cvA,-2.7627273783663284,"pizza,breakfast and brunch,bakery,pastry"
PANCAKE ME (BANKSTOWN),hqHU3a48VCGi4kACKFaxmA,-5.071547128877912,"middle eastern,gluten free friendly,chicken,halal,hot dog,street food,dessert,kid friendly"
Doughut (Bankstown Central),ATV6JW2iRMaswHvIAAHNag,-6.1151769911504426,"modern australian,dessert,american"
Stomping Grounds Greenacre,1joL9bEqX1a8FBpceZRaVA,-4.309687471582887,"cafe,breakfast and brunch,comfort food"
Mr. Cha,2g9UHprnXo6k67mnz5HoCg,-4.526666666666666,"drink,bubble tea,juice and smoothy"
