uber_Name,google_Name,jelly,fuzzy,uber_full_address,google_full_address,google_cid,uber_id
Xi Bay Handmade Noodle Restaurant,Xi Bay,0.8363636363636363,30.76923076923077,"181d burwood road, burwood, NSW 2134","181d burwood rd, burwood, NSW 2134",a18437575624500544907,5xvqL7O_VxulBejh7tRoQw
Kung Fu Kitchen,KungFu Kitchen,0.9723809523809523,82.75862068965517,"92 parramatta rd, lidcombe, NSW 2141","7/92 parramatta rd, lidcombe, NSW 2141",a1893807036563428665,XevsCRuRR22hyhjjiKzzOw
Soul Origin (Lidcombe Shopping Centre),Soul Origin Lidcombe,0.8814814814814815,57.89473684210527,"92 parramatta rd, lidcombe, NSW 2141","92 parramatta rd, lidcombe, NSW 2141",a17179320530507567453,qXlP2HYrTCSJoDkcJ6kdcw
Smelly Cheesecake - Strathfield,The Smelly Cheesecake Strathfield,0.7796451914098973,89.47368421052632,"2 albert rd, strathfield, NSW 2135","shop2/2 albert rd, strathfield, NSW 2135",a1850020438677148837,V-8tNzoXRX-LrBbKUXa-iA
Domino's (Strathfield),Domino's Pizza Strathfield,0.9076923076923076,70.0,"187 the boulevarde, strathfield, NSW 2135","187 the boulevarde, strathfield, NSW 2135",a14719313354418458075,FkJSwBQvSHGGwnUn2-LzJA
Blue Moon Restaurant,Blue Moon,0.89,62.06896551724138,"32 burlington rd, homebush, NSW 2140","32-36 burlington rd, homebush, NSW 2140",a12739620967558353418,6LiUBq26S9CJBe-swj7Nig
Massaya Lebanese Restaurant,Massaya Strathfield South,0.851851851851852,41.17647058823529,"608 liverpool rd, strathfield south, NSW 2136","608 liverpool rd, strathfield south, NSW 2136",a7971017899032928878,v10GgtoTSf62FGdwfKgU5A
IGA Liquor (Breakfast Point),IGA Breakfast Point Plus Liquor,0.9133333333333332,80.0,"19-21 tennyson rd, breakfast point, NSW 2137","19-21 tennyson rd, breakfast point, NSW 2137",a1065570379860207660,LInwIHsTRlmmKITUstayrA
Saigon B&B Vietnamese Restaurant,Saigon B&B,0.8777777777777778,56.00000000000001,"90-95 the crescent, homebush west, NSW 2140","shop 11/90 the crescent, homebush west, NSW 2140",a13670321435078314267,WCtxb717TEyOLnF8e65beQ
Chubby Buns Burgers - Lidcombe,Chubby Buns Lidcombe,0.9157894736842104,73.33333333333334,"78 parramatta road, lidcombe, NSW 2141","78 parramatta rd, lidcombe, NSW 2141",a15135583980999665469,NfL0NTW6Qcqmjl1U8QS7ug
Urbano Cafe/Restaurant,Urbano Organic Coffee Traders,0.8544409613375131,58.82352941176471,"4 rochester st, homebush, NSW 2140","4 rochester st, homebush, NSW 2140",a10489755889976184743,_rvOE9y7R9uB0JTkSRj6EA
Hong Kong Kitchen Burwood,Hong Kong Cafe 港夠味 Burwood,0.9126050420168068,58.06451612903225,"123 burwood road, burwood, NSW 2134","123 burwood rd, burwood, NSW 2134",a12523603354881620094,wHIKwvIVQ8yJefBxmBx-DA
Soi 25 Burwood,Soi 25 Burwood & Bar,0.8857142857142858,60.0,"226 burwood road, burwood, NSW 2134","226 burwood rd, burwood, NSW 2134",a6659135935848377441,TP_bjGrXSrGvr58uNXgiXw
Mint Vietnamese Pho,Mint Vietnamese Pho & Cuisine Burwood,0.9225806451612903,76.0,"226 burwood rd, burwood, NSW 2134","226 burwood rd, burwood, NSW 2134",a18225278081792429642,A8dqkQQ3TW24QbgbNjpGqQ
Uncle8 Vietnamese Fusion,Uncle8 Vietnamese Fusion & Bistro,0.9371428571428572,81.35593220338984,"3 australia ave, sydney olympic park, NSW 2127","shop 18/3 australia ave, sydney olympic park, NSW 2127",a102046107841807623,4h6gzn_BS4y8MNXZPja8qA
-18 Meno Diciotto Gelateria,Meno Diciotto Gelateria Concord,0.8745819397993312,93.87755102040816,"93 majors bay, concord, NSW 2137","93 majors bay rd, concord, NSW 2137",a13817951312262750360,XLQM0Kz8WAuaphGjI2bIbw
CeCi Korean Restaurant,Ceci Strathfield,0.8363636363636363,30.76923076923077,"37 the boulevarde, strathfield, NSW 2135","37 the boulevarde, strathfield, NSW 2135",a9798638431538309684,Q1nGtwhnSy6ZOMzqNjsMZg
Sydney Market Chinese Restaurant,Markets Chinese Restaurant,0.9443076923076924,98.0392156862745,"318 parramatta road, homebush west, NSW 2140","250/318 parramatta rd, homebush west, NSW 2140",a2747379735539674116,YPx28YqyVkihPKutzF54tQ
Charcoal Fish Chinese Restaurant,川贵烤鱼Charcoal Fish Burwood,0.8812500000000001,57.77777777777777,"242 burwood rd, burwood, NSW 2134","242 burwood rd, burwood, NSW 2134",a8723005064128148311,8uTgtOnXQPOSp_zt-zDJCQ
Taikoo Li Burwood,Taikoo Li Rice Pot,0.9,66.66666666666667,"47 burwood road, burwood, NSW 2134","47 burwood rd, burwood, NSW 2134",a4543819088805098882,eEtTfdu7S-ahJwo-vYeQ-Q
Artisaint Cafe,Artisaint Burwood,0.9285714285714286,78.26086956521739,"60 burwood rd, burwood, NSW 2134","60 burwood rd, burwood, NSW 2134",a3009130508209679190,u19Lb9ONTlCjEGnsHVZtBw
Gale Street Espresso,Gale St Espresso Bar,0.8929411764705882,80.0,"4 gale st, concord, NSW 2137","4 gale st, concord, NSW 2137",a17989607456043542872,Afk6sNW4SzmORbBCxS4jfQ
Chambers Fine Coffee Burwood,Chambers Fine Coffee Burwood Plaza,0.9538461538461538,86.95652173913044,"6a/50 railway parade, burwood, NSW 2134","shop 6a/50 railway parade, burwood, NSW 2134",a15861906113626823308,JwzDzHbHTDCCBIAOmqMd4A
Sugarbaby Espresso Lidcombe,Sugarbaby Espresso Bar,0.9636363636363636,90.0,"13 carter street, lidcombe, NSW 2141","13 carter st, lidcombe, NSW 2141",a12605773038215153404,iU1udL7UQSS7fHAfgG9vRQ
The Reborn Cafe,The Taurus Cafe,0.8666666666666666,66.66666666666667,"5 belmore st, burwood, NSW 2134","5 belmore st, burwood, NSW 2134",a8569570817004821363,8dAef2pNVO-70oqsT2Luzw
Toast N Grind,Toast N Grind Cafe Strathfield,0.9444444444444444,83.87096774193549,"60 mosely street, strathfield, NSW 2135","60-62 mosely st, strathfield, NSW 2135",a16273954592666413009,0juhvGRMQAqYO-tFIFl4jw
Happy Endings (Lidcombe),Happy Endings Patisserie,0.9083333333333332,70.27027027027026,"1/4a bachell ave, lidcombe, NSW 2141","1/4a bachell ave, lidcombe, NSW 2141",a15227768067051425583,W-6Mk_3MWAyVn-Xx7FPTUA
Williamsburger (Licombe),Williamsburger Lidcombe,0.9272727272727272,77.77777777777779,"1/4a bachell ave, lidcombe, NSW 2141","1/4a bachell ave, lidcombe, NSW 2141",a11509330759713470891,EKl9-8IOXtOSVPWIYVyeQA
Golden Lotus Newington,Golden Lotus Asian Cuisine,0.8923076923076924,63.1578947368421,"1 ave of europe, newington, NSW 2127","shop b4/1 ave of europe, newington, NSW 2127",a5260627352753102132,s4ee2bVmTAmrJfD8vL8qJw
SAIGON BOWL (NEWINGTON),Saigon Bowl Newington - Pho,0.9466666666666668,84.61538461538461,"1 ave of europe, newington, NSW 2127","shop b3/1 ave of europe, newington, NSW 2127",a12355869681947576000,ErstcsMZQzafgYGrfj9xTg
Santoor Indian Restaurant,Santoor Indian,0.912,71.7948717948718,"1 ave of europe, newington, NSW 2127","shop b1/1 ave of europe, newington, NSW 2127",a6428441658277915059,DZcLoQI9RpyTNDww32A9Yw
Siam Kingdom,Siam Kingdom authentic Thai Newington,0.888888888888889,61.53846153846154,"6 ave of europe, newington, NSW 2127","13/6 ave of europe, newington, NSW 2127",a6447202994776711781,bA1T_9WOQEWXZLQIKBBh3Q
Oporto (Auburn Redyard),Oporto Auburn Redyard Drive Thru,0.912,71.7948717948718,"100 parramatta road, auburn, NSW 2144","1/100 parramatta rd, auburn, NSW 2144",a11402546527126770805,ubtfSBCySpS_GoeoqOV3Zw
Crispy Clucker,Crispy Cluckers Newington,0.9866666666666668,96.55172413793105,"3 ave of europe, newington, NSW 2127","c03/3 ave of europe, newington, NSW 2127",a5813238297395152368,fD55brfeQ4yulaAJx4hJ7w
Hings Restaurant,Hing's Chinese Restaurant,0.8958333333333333,80.0,"69 rawson street, auburn, NSW 2144","69 rawson st, auburn, NSW 2144",a15045480864780097614,b8JmITJ9ReuwRWJqDS4aYg
Mina Bakery & Sons Pizza,Mina bakery and sons,0.9538461538461538,86.95652173913044,"530 merrylands rd, merrylands west, NSW 2160","3/530 merrylands rd, merrylands west, NSW 2160",a2817782583038683300,Bm_3PSViTQiCmC3iS-Q7GQ
Saffron Tree Indian Restaurant,Saffron Tree Wentworthville,0.88,57.14285714285714,"40 station st, wentworthville, NSW 2145","40 station st, wentworthville, NSW 2145",a10119242966085725469,7geQ2BXuS3uoNBcO455EqQ
Amaravathi (Wentworthville),Amaravathi Indian Restaurant Wentworthville,0.8714285714285714,52.63157894736843,"1 dunmore st, wentworthville, NSW 2145","1 dunmore st, wentworthville, NSW 2145",a16092066874562549374,dBaQ2osYSsWkOkMgmIS0uw
Sangak Bakery & Restaurant,Sangak Bread Bakery & Restaurant,0.9004201680672269,90.32258064516128,"355-357 guildford rd, guildford, NSW 2161","355-357 guildford rd, guildford, NSW 2161",a17048663872452464290,i3HP5S88QRGMv2LFiGYZiw
Brooklyn's,Brooklyn's Pizza Pasta Bar,0.872,52.94117647058824,"320 guildford rd, guildford, NSW 2161","320 guildford rd, guildford, NSW 2161",a17057694061272481781,rrwMaDNURPSZlcF2WmidSA
Sankalp,Sankalp Restaurant,0.8777777777777778,56.00000000000001,"326-336 great western highway, wentworthville, NSW 2145","17/326-336 great western hwy, wentworthville, NSW 2145",a18308012904200167266,Gwamom4cSu2aOx2yd_GcAQ
Sunrise Indian and Sri Lankan restaurant,Sun Rise Indian & Srilankan Restaurant,0.9416666666666668,72.5,"41 dunmore st, wentworthville, NSW 2145","41 dunmore st, wentworthville, NSW 2145",a16648576372335661530,SNKM6hGeST2PRBnn5TFX2A
Sun Catering Indian & Sri Lankan,Sun Catering Wentworthville,0.8705882352941177,52.17391304347826,"9 station st, wentworthville, NSW 2145","9 station st, wentworthville, NSW 2145",a6672638572265619871,KG7TQ7evTguLT8Gsr8aV_A
Domino's (Merrylands),Domino’s Pizza Merrylands,0.9,66.66666666666667,"246 merrylands road, merrylands, NSW 2160","246 merrylands rd, merrylands, NSW 2160",a10017676382027395366,s7axRkvQR_20c_mJpCNk0Q
Num Nums Cakes,Num Nums Hunger Bees,0.8671428571428572,64.70588235294117,"44 station street, wentworthville, NSW 2145","44 station st, wentworthville, NSW 2145",a5045207716407535201,NXzgN12PRs-gSIVVVIgv9A
Mataam al Mandi (Wentworth),Mataam Al Mandi Wentworthville,0.92,75.0,"39 dunmore st, wentworthville, NSW 2145","39 dunmore st, wentworthville, NSW 2145",a16117623583276784651,31-xI3aQR8OkrD8PmAdKQg
"Guildford Sofra Pizza, Pide & Kebab House",Guildford Sofra Kebab Pizza and Pide House,0.95,100.0,"331 guildford rd, guildford, NSW 2161","331 guildford rd, guildford, NSW 2161",a9728057599610258856,N7iJ4mBWSlymRVUkXSwC1w
Raina,Raina Classic Malay,0.8526315789473684,41.66666666666666,"340 guildford rd, guildford, NSW 2161","2/340 guildford rd, guildford, NSW 2161",a13735679475820756804,UjkwPGYRS0uTQE5lEe6JSw
Bluemoon Takeaway,Blue Moon Wentworthville,0.861437908496732,61.53846153846154,"4 station st, wentworthville, NSW 2145","4 station st, wentworthville, NSW 2145",a14795826910521093509,UvNxBfSGSHWtzs26rXnxgw
D D L Chinese Takeaway,DDL Chinese Takeaway,0.8977272727272727,95.23809523809524,"43a old prospect road, south wentworthville, NSW 2145","43a old prospect rd, south wentworthville, NSW 2145",a13925622415553952040,fBRRHUzoXluNXPhL8X3xng
Darbar,Darbar Indian Wentworthville,0.8923076923076924,63.1578947368421,"49 station street, wentworthville, NSW 2145","49 station st, wentworthville, NSW 2145",a4417258467864873886,6BiAN4YU8ufeRAz0ggy-g
Abla's Patisserie,Abla Patisserie Merrylands,0.9475,96.7741935483871,"6 sherwood road, merrylands west, NSW 2160","6 sherwood rd, merrylands west, NSW 2160",a477075651089501278,dSmASsAlVqyuI7svV4JJlA
Flavour's Inn,"Flavours Inn - Cakes And Sweets Shop - Merrylands, Sydney, NSW",0.8705882352941177,52.17391304347826,"459 merrylands rd, merrylands, NSW 2160","459 merrylands rd, merrylands, NSW 2160",a1971176334772170283,T-j9AI0_RZmSPD5sJv3Qkw
Leaf Cafe (Westmead),Leaf Cafe & Co Westmead,0.9125,72.0,"shop 8a/158-164 hawkesbury rd, westmead, NSW 2145","shop 8a/158-164 hawkesbury rd, westmead, NSW 2145",a8954466080775737266,7Ah_PBE-XDKnhC4IcBTJKg
Pista House wenty,Pista House Wentworthville,0.9294117647058824,78.57142857142857,"69 dunmore st, wentworthville, NSW 2145","1/69 dunmore st, wentworthville, NSW 2145",a2192667007296597346,1zmES6pFSFq2vjNR-61jDg
Hilltop Oven Lebanese Pizza,Hilltop Oven,0.888888888888889,61.53846153846154,"53 coleman street, merrylands, NSW 2160","53 coleman st, merrylands, NSW 2160",a17136345180881955725,jUrs5j23VOufa_UwWSww0w
The Grinds on George,The Grounds on George,0.9183208020050124,92.6829268292683,"2/103 george street, parramatta, NSW 2150","platform 2/103 george st, parramatta, NSW 2150",a8776210784108242024,bklo1kZpWdi2VMxZr_nAnQ
Domino's (Tamworth),Domino's Pizza Tamworth,0.9076923076923076,70.0,"shop 3/3-5 phillip st, tamworth, NSW 2340","shop 3/3-5 phillip st, tamworth, NSW 2340",a17101838756383032691,ktZYFOv5XZ-4r83uplWHsg
La Pera (Matraville),La Pera pizza Matraville,0.9076923076923076,70.0,"542 bunnerong rd, matraville, NSW 2036","542 bunnerong rd, matraville, NSW 2036",a4456266497667952823,1eGrjdndSsG8Ds3-JCvIow
Domino's (Matraville),Domino's Pizza Matraville,0.9076923076923076,70.0,"shop 1/508 bunnerong road, matraville, NSW 2036","shop 1/508 bunnerong rd, matraville, NSW 2036",a4186106032127187342,QFzngF_IRbi_QiIXvqy6AQ
Filante Woodfired Pizzeria,Filante Woodfire Pizzeria,0.9923076923076924,98.0392156862745,"19a greenfield st, banksmeadow, NSW 2019","19a greenfield st, banksmeadow, NSW 2019",a17045540906295949092,xSVPFta3To6_ZcAeUBk5lQ
Mrs. Ding Restaurant,Mrs. Ding,0.8842105263157894,59.25925925925925,"1366 botany road, botany, NSW 2019","1366 botany rd, botany, NSW 2019",a10759738420247188078,jA7xqc27QWeBIEhXx0_Uhg
The Schnitzel Shop,Schnitzel Shop,0.7830687830687829,87.5,"1645 botany road, botany, NSW 2019","1645 botany rd, botany, NSW 2019",a3628235946556338085,G8bU8VEMSlyuGhBXZIWPxA
Bread N More Bakery,Bread 'N' More Cafe Bakery -Matraville,0.937280701754386,88.37209302325581,"522 bunnerong rd, matraville, NSW 2036","522 bunnerong rd, matraville, NSW 2036",a7837892618744561278,k_VbeprDStmI5icQfm7jmg
Nostimo Malabar,Nostimo Cafe Malabar,0.9166666666666669,73.6842105263158,"1220 anzac parade, malabar, NSW 2036","1220 anzac parade, malabar, NSW 2036",a4135924225785780180,mI8UxiMZRfagbH11s3A2Ng
KFC (Liverpool FC),KFC Liverpool Food Court,0.8857142857142858,50.0,"33 george street, liverpool, NSW 2170","33 george st, liverpool, NSW 2170",a2727521081873099603,hfg1UI5bVa-4b05egRYDDQ
Salsas Fresh Mex (Liverpool),Salsas,0.875,54.54545454545454,"25 george st, liverpool, NSW 2170","shop 252b/25 george st, liverpool, NSW 2170",a5943957116063061971,NHMVKFCOTBy77k748PB39A
Chennai Kitchen,Chennai Kitchen - South Indian Restaurant,0.8769230769230769,55.55555555555556,"46 elizabeth st, liverpool, NSW 2170","1/46 elizabeth st, liverpool, NSW 2170",a14644373800396107067,MpPlFOFQTZycavibcKV9_Q
Hemani Indian Restaurant,Hemani Mehmi Indian Restaurant,0.9266666666666666,88.88888888888889,"265 george st, liverpool, NSW 2170","265 george st, liverpool, NSW 2170",a2937766602864271573,0T_qQ9YGTlSq4jJDw-ETDQ
Dosa Hut (Liverpool),Dosa Hut Indian Restaurant - Liverpool NSW,0.8615384615384615,47.05882352941176,"223 george st, liverpool, NSW 2170","level1/223 george st, liverpool, NSW 2170",a16742638380408241001,Q8vLZMbQH6i-Sa2KTyucA
Kool Kitchen,Kool Kitchens,0.9846153846153848,96.0,"35 moore st, liverpool, NSW 2170","35 moore st, liverpool, NSW 2170",a13508893865580144130,2SNXCDCcSBiDrgCf6F6FHw
Al Israa Sweets and Pastry,Al Israa Liverpool,0.8615384615384615,47.05882352941176,"32-38 memorial ave, liverpool, NSW 2170","4/32-38 memorial ave, liverpool, NSW 2170",a2651626647903116187,JxqYUgD4Rzm9Chh1WD5Xyw
Farm Pizza and Kebab,Farm Pizza and Kebab House,0.9428571428571428,83.33333333333334,"3/10 hume hwy, warwick farm, NSW 2170","shop 3/10 hume hwy, warwick farm, NSW 2170",a5609049389042707361,ad46fqiRRk-FsbaPZLOJiQ
Jasmine1 Liverpool,Jasmin1,0.975,93.33333333333331,"375 macquarie street, liverpool, NSW 2170","375 macquarie st, liverpool, NSW 2170",a5847713682713580827,PAVnv6CMS6-gWR6yKvyenA
Street Tucker,Street Tucker Restaurant,0.9083333333333332,70.27027027027026,"327 hume highway, liverpool, NSW 2170","327 hume hwy, liverpool, NSW 2170",a7459585205088412051,dc3Och3mTESFXdZWBBqv1Q
La' Rouche Restaurant & Bakehouse,Larouche Restaurant & Bakehouse,0.9032679738562092,80.59701492537313,"50 rose street, liverpool, NSW 2170","2/50 rose st, liverpool, NSW 2170",a5873330093830407430,pQtBilwjT7ym6I9EdrF3WA
Terry's Grill Steak House - Collingwood Hotel,Terry's Grill Steak House,0.9142857142857144,72.72727272727273,"321 hume hwy, liverpool, NSW 2170","321 hume hwy, liverpool, NSW 2170",a389575811036630135,6xxpfV1bSq6HUzm2JrzWUA
Domino's (Mount Pritchard),Domino’s Pizza Mount Pritchard,0.9,66.66666666666667,"shop 4/169 meadows road, mount pritchard, NSW 2170","shop 4/169-179 meadows rd, mount pritchard, NSW 2170",a17409859345522063587,JK31zN32SGCEnMvviTcs5w
Sugar mama,Sugar Mama Dessertz,0.9052631578947368,68.96551724137932,"406 macquarie street, liverpool, NSW 2170","406 macquarie st, liverpool, NSW 2170",a12231004017964049493,z7-j-6r1Vuikf7vVmBgNaA
Sauce Thai Street Food,Sauce Thai & Laos,0.8809250398724083,58.53658536585367,"7 lansdowne road, canley vale, NSW 2166","7 lansdowne rd, canley vale, NSW 2166",a7915944858607558326,_kpe7DAUQKuAJNmvqFymQw
Nefiz,Nefiz Cafe and Patisserie,0.8400000000000001,33.333333333333336,"54 memorial ave, liverpool, NSW 2170","54 memorial ave, liverpool, NSW 2170",a10267055251554343507,3ZsETUZGSomkLlcQFfjJTw
Fiusion Pizza Diner,Fiusion Pizza & More Liverpool,0.9308878256246677,73.17073170731707,"80a boundary rd, liverpool, NSW 2170","80a boundary rd, liverpool, NSW 2170",a14456554629870044360,6zskFNqlRySOSHTyffU8Gw
Arkan Kebab House- Bakhtar Restaurant,Arkan Kebab house,0.8944444444444445,64.15094339622642,"48 elizabeth st, liverpool, NSW 2170","8/48 elizabeth st, liverpool, NSW 2170",a6224031956049144788,lUNSs9PwTW2qsYcgfRAG5Q
The Kulcha House (Liverpool),The Kulcha House - Liverpool Indian Restaurant,0.8941176470588236,64.0,"221 macquarie st, liverpool, NSW 2170","221 macquarie st, liverpool, NSW 2170",a6415292937467272715,8NKGIsCDSHah7ot_P_GQ2Q
Philliez (Liverpool),Phillies (Liverpool),0.95,87.5,"230 macquarie st, liverpool, NSW 2170","230 macquarie st, liverpool, NSW 2170",a3744247123616319647,ISGiH7F3QPSRfu0rU4GrZQ
The Shisha Spot,The Shisha Spot Bar & Grill,0.903448275862069,68.18181818181819,"299 macquarie street, liverpool, NSW 2170","7/299 macquarie st, liverpool, NSW 2170",a6980670222503090031,qEuyqIYySkO3N2pRz__rGQ
Sahrati Restaurant,Sahrati,0.8777777777777778,56.00000000000001,"381 macquarie street, liverpool, NSW 2170","3/381 macquarie st, liverpool, NSW 2170",a9749413943377784788,1TLwfqvrTWa20MQ8wupC-A
Ristretto & Co Cafe,Ristretto & Co,0.9523809523809524,86.48648648648648,"156/158 northumberland st, liverpool, NSW 2170","shop 2/158 northumberland st, liverpool, NSW 2170",a18141081091038328832,nXyvlA9bTte7mo58VxRF2A
food treasure cafe,Halal Food Treasure Cafe,0.7685185185185185,85.71428571428572,"278 george st, liverpool, NSW 2170","278 george st, liverpool, NSW 2170",a12744994094497835973,TEX6LyCBTAS1SWEz1VejQg
GKS Cafe Yeeros,GK 's Yeeros,0.8804040404040404,76.92307692307692,"60 station street, engadine, NSW 2233","60 station st, engadine, NSW 2233",a12060921448898256506,fm4GJ1EsQOSrV3z3-G3Eew
Sam's Midnight Pizza (Engadine),Midnight Pizza Engadine,0.8170426065162908,84.84848484848484,"1003 old princes hwy, engadine, NSW 2233","1003 old princes hwy, engadine, NSW 2233",a1283433733756491306,XwouB_G7Tki4o8OxDbL4qw
PIZZA ALMO,ALMO Pizza,0.5166666666666667,100.0,"2/10 waratah road, engadine, NSW 2233","shop 2/10 waratah rd, engadine, NSW 2233",a16746795211619035375,EsmLu3kYQcWfCw1MRiWOCg
Gloria Jeans Engadine,Gloria Jean's Coffees Engadine,0.92,75.0,"62 station st, engadine, NSW 2233","62 station st, engadine, NSW 2233",a2104495302161783946,wKLIuNk6SO21T9syUH9ZWA
Domino's (Engadine),Domino’s Pizza Engadine,0.9,66.66666666666667,"59 station street, engadine, NSW 2233","59 station st, engadine, NSW 2233",a6148373943138777773,1KE0b34UQ_aw8fntPwg8fA
Chiangmai House Thai Restaurant,Chiang Mai House,0.8407258064516129,63.82978723404256,"9 oliver street, heathcote, NSW 2233","2/9 oliver st, heathcote, NSW 2233",a3072656655630414803,8CaQDyY-TL-22J2yI5ZUAw
Short n Sweet Cafe,ShortNSweet Cafe,0.9290598290598292,83.87096774193549,"972 old princes hwy, engadine, NSW 2233","972 old princes hwy, engadine, NSW 2233",a1526894724651611244,B-0X9S1tQ5C6XMVBeZxGZw
JumboThai Pyrmont,Jumbo Thai,0.98,94.73684210526316,"60 union st, pyrmont, NSW 2009","60 union st, pyrmont, NSW 2009",a750619436706353632,I1-FHFIkQmG0nXV7Dh1cSw
Domino's (Surry Hills),Domino's Pizza Surry Hills,0.9076923076923076,70.0,"17 randle street, surry hills, NSW 2010","17 randle st, surry hills, NSW 2010",a11685474919817868006,oy67iGreSFyYLF94amT2PQ
